IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",105,95,95,"95",0,"Not applicable",1,"Model-based Estimates",3,"Projection",11227
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",184,96,96,"96",0,"Not applicable",1,"Model-based Estimates",3,"Projection",8243
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",185,97,97,"97",0,"Not applicable",1,"Model-based Estimates",3,"Projection",5950
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",186,98,98,"98",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4145
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",187,99,99,"99",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2766
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",81,"2030",4,"Median",1,"Male",59,100,null,"100+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4197
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",206262
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",89,1,1,"1",0,"Not applicable",1,"Model-based Estimates",3,"Projection",207252
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",117,2,2,"2",0,"Not applicable",1,"Model-based Estimates",3,"Projection",207826
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",126,3,3,"3",0,"Not applicable",1,"Model-based Estimates",3,"Projection",207522
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",135,4,4,"4",0,"Not applicable",1,"Model-based Estimates",3,"Projection",207041
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",90,5,5,"5",0,"Not applicable",1,"Model-based Estimates",3,"Projection",206754
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",152,6,6,"6",0,"Not applicable",1,"Model-based Estimates",3,"Projection",205942
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",161,7,7,"7",0,"Not applicable",1,"Model-based Estimates",3,"Projection",204557
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",170,8,8,"8",0,"Not applicable",1,"Model-based Estimates",3,"Projection",203312
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",179,9,9,"9",0,"Not applicable",1,"Model-based Estimates",3,"Projection",201956
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",91,10,10,"10",0,"Not applicable",1,"Model-based Estimates",3,"Projection",200418
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",109,11,11,"11",0,"Not applicable",1,"Model-based Estimates",3,"Projection",199644
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",110,12,12,"12",0,"Not applicable",1,"Model-based Estimates",3,"Projection",200366
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",111,13,13,"13",0,"Not applicable",1,"Model-based Estimates",3,"Projection",202906
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",112,14,14,"14",0,"Not applicable",1,"Model-based Estimates",3,"Projection",206777
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",86,15,15,"15",0,"Not applicable",1,"Model-based Estimates",3,"Projection",210580
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",113,16,16,"16",0,"Not applicable",1,"Model-based Estimates",3,"Projection",213956
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",114,17,17,"17",0,"Not applicable",1,"Model-based Estimates",3,"Projection",217536
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",115,18,18,"18",0,"Not applicable",1,"Model-based Estimates",3,"Projection",221728
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",116,19,19,"19",0,"Not applicable",1,"Model-based Estimates",3,"Projection",225629
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",92,20,20,"20",0,"Not applicable",1,"Model-based Estimates",3,"Projection",230083
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",118,21,21,"21",0,"Not applicable",1,"Model-based Estimates",3,"Projection",235958
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",119,22,22,"22",0,"Not applicable",1,"Model-based Estimates",3,"Projection",241296
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",120,23,23,"23",0,"Not applicable",1,"Model-based Estimates",3,"Projection",244049
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",121,24,24,"24",0,"Not applicable",1,"Model-based Estimates",3,"Projection",244030
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",93,25,25,"25",0,"Not applicable",1,"Model-based Estimates",3,"Projection",243568
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",122,26,26,"26",0,"Not applicable",1,"Model-based Estimates",3,"Projection",245519
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",123,27,27,"27",0,"Not applicable",1,"Model-based Estimates",3,"Projection",249495
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",124,28,28,"28",0,"Not applicable",1,"Model-based Estimates",3,"Projection",253688
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",125,29,29,"29",0,"Not applicable",1,"Model-based Estimates",3,"Projection",261802
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",94,30,30,"30",0,"Not applicable",1,"Model-based Estimates",3,"Projection",278526
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",127,31,31,"31",0,"Not applicable",1,"Model-based Estimates",3,"Projection",294004
47,"Population by 1-year age groups and sex","Annual population by 1-year age groups and by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",82,"2031",4,"Median",1,"Male",128,32,32,"32",0,"Not applicable",1,"Model-based Estimates",3,"Projection",298960
